Name,Platform,Genre,Critic_Score,User_Score,Rating
Open Season,X360,Platform,59.0,7.3,E10+
de Blob 2,DS,Platform,75.0,8.2,E
Call of Juarez: The Cartel,PC,Shooter,51.0,3.3,M
Space Chimps,X360,Platform,57.0,5.3,E10+
FIFA Soccer 06,PSP,Sports,77.0,7.7,E
JASF: Jane's Advanced Strike Fighters,PS3,Simulation,41.0,3.1,T
Digimon Story: Cyber Sleuth,PS4,Role-Playing,75.0,8.5,T
Cloudy With a Chance of Meatballs,Wii,Platform,68.0,5.3,E
The Settlers,DS,Action,39.0,5.6,E
Stronghold,PC,Strategy,81.0,8.9,T
Ridge Racer Unbounded,X360,Racing,71.0,7.7,T
Mortal Kombat: Deception,GC,Fighting,77.0,8.9,M
ESPN NHL Hockey,XB,Sports,88.0,8.4,E
John Daly's ProStroke Golf,PS3,Sports,58.0,4.1,E
XXX,GBA,Action,50.0,5,E
Truth or Lies,X360,Misc,28.0,5.2,T
Worms Forts: Under Siege,PS2,Strategy,63.0,8,T
Project: Snowblind,XB,Action,79.0,7,T
Astro Boy: The Video Game,PS2,Action,56.0,5,E10+
Gabrielle's Ghostly Groove 3D,3DS,Adventure,62.0,7.4,E
Cake Mania,DS,Puzzle,55.0,6.1,E
Disney's Extreme Skate Adventure,XB,Sports,76.0,8.3,E
Odama,GC,Misc,62.0,8,E10+
Karaoke Revolution Presents American Idol Encore,X360,Misc,70.0,7,E
Naval Ops: Warship Gunner,PS2,Simulation,67.0,8.9,T
Bionicle Heroes,GC,Shooter,51.0,5.2,E10+
The King of Fighters 2000/2001,PS2,Fighting,71.0,8.6,T
Valkyrie Drive: Bhikkhuni,PSV,Action,72.0,8.5,M
Bodycount,PS3,Shooter,50.0,3.5,M
Ninja Assault,PS2,Shooter,60.0,5.3,T
Samurai Warriors 4,PSV,Action,76.0,8.6,T
Alias,PS2,Action,64.0,8,T
Calling,Wii,Adventure,49.0,6.7,T
Night at the Museum: Battle of the Smithsonian,X360,Action,50.0,7.1,E10+
Spyborgs,Wii,Action,66.0,6.3,T
NHL Rivals 2004,XB,Sports,65.0,8.8,E
Bodycount,X360,Shooter,53.0,4.7,M
Avatar: The Last Airbender,PSP,Adventure,57.0,6.3,E10+
Death Jr.: Root of Evil,Wii,Platform,71.0,8.1,T
Michael Phelps: Push the Limit,X360,Sports,48.0,3.5,E
Lost in Blue,DS,Adventure,69.0,7.8,E10+
Batman: Return to Arkham,XOne,Action,77.0,8.2,T
Constantine,PS2,Action,58.0,7.4,M
Charlie and the Chocolate Factory,XB,Adventure,39.0,0.5,E
Dynasty Tactics 2,PS2,Strategy,78.0,9.1,T
Real World Golf,PS2,Sports,73.0,6.3,E
Ty the Tasmanian Tiger 2: Bush Rescue,XB,Platform,69.0,8.8,E
Blazblue: Continuum Shift Extend,PSV,Fighting,83.0,7.5,T
Mushroom Men: Rise of the Fungi,DS,Action,45.0,7.3,E
The Polar Express,GC,Adventure,40.0,4.7,E
BMX XXX,XB,Sports,58.0,7.8,M
Frogger: Helmet Chaos,PSP,Platform,66.0,6.4,E
Pimp My Ride,X360,Racing,38.0,3.8,T
RIGS: Mechanized Combat League,PS4,Action,79.0,7.9,T
Hellboy: The Science of Evil,X360,Action,44.0,5.7,T
NBA Live 16,XOne,Sports,60.0,5.6,E
Sonic Generations,PC,Platform,77.0,8.3,E
Astro Boy: The Video Game,Wii,Action,48.0,3.5,E10+
[Prototype 2],PC,Action,76.0,6.4,M
Cabela's North American Adventures,X360,Sports,51.0,9,T
Rengoku: The Tower of Purgatory,PSP,Action,43.0,5.6,M
Bust-A-Move DS,DS,Puzzle,75.0,7,E
God Eater 2: Rage Burst,PS4,Role-Playing,69.0,8,T
BlazBlue: Continuum Shift II,3DS,Fighting,64.0,6.1,T
Mega Man Zero 4,GBA,Platform,77.0,9.1,E
NASCAR '14,PS3,Racing,67.0,4.6,E
Where the Wild Things Are,PS3,Platform,53.0,4.8,E10+
DJ Max Fever,PSP,Misc,77.0,6.5,T
Shrek: Forever After,X360,Platform,62.0,6.2,E10+
Dawn of Discovery,DS,Simulation,82.0,7.3,E
Pro Evolution Soccer 2016,XOne,Sports,85.0,6.2,E
Tiger Woods PGA Tour 06,GC,Sports,82.0,4.8,E
ArmA III,PC,Shooter,74.0,7.4,M
FIFA World Cup Germany 2006,PSP,Sports,72.0,7.3,E
Reign of Fire,GC,Shooter,54.0,5.9,T
MLB 14: The Show,PSV,Sports,68.0,7,E
Rogue Warrior,X360,Shooter,28.0,2.8,M
Mace Griffin: Bounty Hunter,XB,Shooter,64.0,8.2,M
Martian Gothic: Unification,PS,Adventure,64.0,6.1,M
Fight Club,XB,Fighting,37.0,4.7,M
Tom Clancy's Splinter Cell: Conviction,PC,Action,83.0,5.2,M
FlatOut: Ultimate Carnage,X360,Racing,80.0,8.8,T
Digimon Digital Card Battle,PS,Strategy,51.0,9,T
Dragon Ball Z: Battle of Z,PSV,Fighting,66.0,7.5,T
Aquapazza: Aquaplus Dream Match,PS3,Fighting,75.0,7.8,T
Lucha Libre AAA: Heroes del Ring,PS3,Fighting,54.0,7.1,T
Dead to Rights II,XB,Shooter,54.0,7.4,M
Pac-Man and the Ghostly Adventures 2,X360,Adventure,60.0,6.5,E10+
Trauma Center: Under the Knife 2,DS,Simulation,79.0,8.5,T
SimCity 2000,GBA,Simulation,62.0,7.8,E
X-Men: The Official Game,DS,Action,50.0,7.8,E10+
"Sakura Wars: So Long, My Love",Wii,Role-Playing,75.0,7.3,T
Mind Zero,PSV,Role-Playing,59.0,6,T
Rocky Balboa,PSP,Sports,58.0,6.6,T
Gravity Games Bike: Street Vert Dirt,PS2,Sports,24.0,4.1,T
Top Spin,PS2,Sports,67.0,7.8,E
Family Feud: 2012 Edition,X360,Misc,47.0,5.3,E10+
UFC: Tapout 2,XB,Fighting,66.0,7.3,T
The Book of Unwritten Tales,PC,Adventure,82.0,8.2,T
The Godfather: Mob Wars,PSP,Action,59.0,7.9,M
Vexx,XB,Platform,70.0,8.5,T
F1 Career Challenge,PS2,Racing,70.0,7.7,E
Pariah,XB,Action,70.0,7.4,M
Metal Slug 3,XB,Shooter,76.0,5.1,T
Sacred 3,PS3,Role-Playing,56.0,3.4,M
Winning Eleven: Pro Evolution Soccer 2007,X360,Sports,79.0,6.5,E
Banjo-Pilot,GBA,Racing,68.0,5.9,E
Gallop Racer 2006,PS2,Sports,69.0,8.3,E
Wasteland 2,PC,Role-Playing,81.0,7.3,M
The First Templar,X360,Action,52.0,6.3,T
Patapon 2,PSP,Misc,81.0,8.3,E
Frogger: Ancient Shadow,PS2,Platform,54.0,4,E
Princess Debut,DS,Misc,71.0,7.4,E
Pro Evolution Soccer 2014,PC,Action,74.0,4.4,E
Metal Arms: Glitch in the System,GC,Shooter,83.0,9.3,T
Tom Clancy's Splinter Cell: Chaos Theory,GC,Action,81.0,8.5,M
Escape From Monkey Island,PS2,Adventure,84.0,8.2,T
The Lord of the Rings: Conquest,DS,Action,61.0,7.8,E10+
Gretzky NHL,PSP,Sports,61.0,7.4,E
Dropship: United Peace Force,PS2,Simulation,78.0,8.6,T
Road Rash: Jailbreak,GBA,Racing,78.0,9.3,T
Syberia,XB,Action,72.0,7,T
Thrillville: Off the Rails,PSP,Strategy,72.0,0.6,E10+
Cloudy With a Chance of Meatballs,PS3,Platform,66.0,6,E
G1 Jockey 3,PS2,Sports,71.0,9,E
Exit DS,DS,Puzzle,64.0,6.7,E
Riviera: The Promised Land,GBA,Role-Playing,76.0,9.2,T
Blades of Time,X360,Action,52.0,6.5,M
Yggdra Union: We'll Never Fight Alone,PSP,Role-Playing,73.0,7.9,T
Bujingai: The Forsaken City,PS2,Fighting,72.0,7.5,T
Universe at War: Earth Assault,X360,Action,66.0,8.3,T
Death By Degrees,PS2,Action,51.0,6.2,M
Rome: Total War,PC,Strategy,92.0,9.1,T
Doom 3,PC,Shooter,87.0,7.6,M
Ride,XOne,Racing,54.0,5.3,E
NASCAR The Game: Inside Line,X360,Racing,72.0,3.4,E
JU-ON: The Grudge,Wii,Action,39.0,5.6,M
Colin McRae Rally 04,XB,Racing,84.0,8.1,E
FIFA Street,XB,Sports,60.0,8,E
The Sims 4: City Living,PC,Simulation,77.0,5.7,T
Hot Wheels: Stunt Track Challenge,XB,Racing,63.0,6.2,E
Blitz: The League II,X360,Sports,68.0,7.2,M
Miami Law,DS,Adventure,56.0,8.8,T
Capcom vs. SNK 2 EO,XB,Fighting,80.0,8.7,T
Hunter: The Reckoning,GC,Action,70.0,7.6,M
Baten Kaitos Origins,GC,Role-Playing,75.0,8.9,T
E·O·E: Eve of Extinction,PS2,Fighting,57.0,7.2,T
NHL 2004,GC,Sports,85.0,8.4,E
Surf's Up,X360,Sports,61.0,6.1,E10+
X-Men: The Official Game,XB,Action,53.0,8.1,T
RLH: Run Like Hell,PS2,Shooter,58.0,8.2,M
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,Puzzle,71.0,6.3,E10+
The Ant Bully,PS2,Platform,52.0,4.2,E10+
Conflict: Global Terror,XB,Shooter,62.0,7.9,M
Monster Rancher EVO,PS2,Role-Playing,58.0,6.8,E10+
Terraria,PSV,Action,85.0,7.8,T
The Whispered World,PC,Adventure,70.0,7.6,E
Agatha Christie: The ABC Murders,DS,Adventure,53.0,6.5,T
Help Wanted: 50 Wacky Jobs,Wii,Simulation,65.0,7,E10+
Beach Spikers: Virtua Beach Volleyball,GC,Sports,76.0,8.1,E
Draglade,DS,Fighting,71.0,7.5,E10+
Scribblenauts Unmasked: A DC Comics Adventure,3DS,Puzzle,68.0,6.2,E10+
Jade Cocoon 2,PS2,Role-Playing,76.0,7.8,T
Mana Khemia: Student Alliance,PSP,Role-Playing,41.0,5.3,E10+
Van Helsing,GBA,Action,33.0,6.3,T
Bee Movie Game,PS2,Action,65.0,7.5,E
Resident Evil: Revelations 2,PSV,Action,65.0,7.8,M
Kelly Slater's Pro Surfer,XB,Sports,80.0,8,E
NFL Tour,X360,Sports,49.0,3.1,E
Harry Potter and the Deathly Hallows - Part 1,PC,Action,37.0,4.1,T
Sudoku Mania,DS,Puzzle,25.0,3.5,E
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,Platform,49.0,8,E10+
Resident Evil: Revelations 2,XOne,Action,75.0,7.5,M
The Bard's Tale,XB,Role-Playing,75.0,8.8,T
Alien Hominid,PS2,Shooter,78.0,8.3,T
Myst,DS,Adventure,43.0,3.5,E
nail'd,X360,Racing,64.0,7.1,E10+
Tom Clancy's Splinter Cell,GBA,Action,77.0,8.6,T
Bullet Witch,X360,Shooter,55.0,6.1,M
Spider-Man: Web of Shadows,DS,Action,77.0,7.5,E10+
Pinball Hall of Fame: The Williams Collection,3DS,Misc,67.0,7.3,E10+
Rolling Stone: Drum King,Wii,Misc,32.0,1.8,T
NBA Ballers: Rebound,PSP,Sports,69.0,7.7,E
Silent Scope Complete,XB,Shooter,69.0,7.4,M
King's Field: The Ancient City,PS2,Role-Playing,60.0,8.5,T
Leisure Suit Larry: Box Office Bust,PS3,Adventure,17.0,1.7,M
Indigo Prophecy,XB,Adventure,84.0,7.7,M
Sneakers,XB,Puzzle,28.0,4.6,E
NHL 2K6,X360,Sports,75.0,6.1,E10+
X-Men: Destiny,Wii,Action,36.0,4.5,T
College Hoops 2K6,XB,Sports,82.0,9.2,E
Contact,DS,Role-Playing,73.0,8.2,E10+
Harvey Birdman: Attorney at Law,PSP,Adventure,62.0,8,T
Predator: Concrete Jungle,XB,Action,46.0,8,M
Opoona,Wii,Role-Playing,65.0,7.7,E10+
Universal Studios Theme Parks Adventure,GC,Misc,39.0,2.9,T
Steins;Gate,PSV,Adventure,83.0,9.2,M
Rocky: Legends,XB,Action,67.0,5.2,T
Star Trek: Shattered Universe,PS2,Simulation,42.0,8.3,E
Ultra Street Fighter IV,PS4,Fighting,71.0,5.9,T
EVE: Valkyrie,PS4,Shooter,73.0,6.3,T
Dragon Ball: Evolution,PSP,Fighting,28.0,0.9,T
The Crew: Wild Run,PS4,Action,73.0,6.8,T
Natural Doctrine,PS4,Role-Playing,53.0,6,M
NeverDead,X360,Shooter,52.0,5.5,M
MotoGP 07,PS2,Racing,62.0,9.1,E
Blades of Time,PS3,Action,53.0,7.2,M
Thor: God of Thunder,3DS,Action,55.0,4.2,T
Cubic Ninja,3DS,Platform,51.0,5.9,E
F1 2014,PC,Racing,61.0,4.8,E
Harvest Moon: Frantic Farming,DS,Puzzle,72.0,6.8,E
Blue Dragon: Awakened Shadow,DS,Role-Playing,63.0,6.6,E10+
Shining Force EXA,PS2,Role-Playing,64.0,7.3,E10+
Digimon World DS,DS,Role-Playing,71.0,7.6,E10+
MySims SkyHeroes,X360,Action,56.0,5.5,E10+
Guilty Gear Isuka,PS2,Fighting,73.0,7.5,T
Tornado Outbreak,Wii,Action,71.0,8.2,E10+
Shovel Knight,WiiU,Platform,88.0,8.3,E
Operation Abyss: New Tokyo Legacy,PSV,Role-Playing,66.0,7.3,M
MotoGP 2,XB,Racing,87.0,8.5,E
Heatseeker,Wii,Action,62.0,6.2,T
Ar tonelico: Melody of Elemia,PS2,Role-Playing,71.0,7.7,T
Castlevania Double Pack,GBA,Platform,86.0,8.4,T
Samurai Warriors 4: Empires,PS4,Action,71.0,6.5,T
Steel Battalion,XB,Simulation,83.0,8.5,T
Power Stone Collection,PSP,Action,74.0,6.8,T
Cartoon Network: Punch Time Explosion,3DS,Fighting,58.0,5.9,E10+
"Blast Works: Build, Trade, Destroy",Wii,Shooter,78.0,7.7,E
SNK vs. Capcom Card Fighters DS,DS,Strategy,48.0,4.8,T
Medieval II: Total War,PC,Strategy,88.0,8.9,T
Darkest of Days,X360,Shooter,44.0,4.8,M
Skylanders Imaginators,XOne,Platform,78.0,6,E10+
Minority Report: Everybody Runs,XB,Action,54.0,5,T
NASCAR,PSP,Racing,66.0,5.3,E
One Piece: Burning Blood,PSV,Fighting,62.0,7.8,T
Rio,X360,Misc,60.0,7,E10+
Playboy: The Mansion,XB,Simulation,61.0,4.1,M
Disney's Aladdin in Nasira's Revenge,PS,Action,61.0,8.3,E
Barnyard,PS2,Action,62.0,8.7,E10+
Ultimate Marvel vs. Capcom 3,PS3,Fighting,80.0,6.2,T
MindJack,X360,Shooter,43.0,1.2,M
Pac-Man World 3,GC,Platform,66.0,7.3,E
Glory Days 2,DS,Strategy,73.0,7.3,E10+
Brain Age: Concentration Training,3DS,Puzzle,71.0,7.9,E
Crash 'N' Burn,XB,Racing,65.0,6.4,T
Pac-Man and the Ghostly Adventures 2,PS3,Adventure,59.0,6.3,E10+
Hakuoki: Demon of the Fleeting Blossom,PSP,Adventure,79.0,8.3,M
Speed Kings,PS2,Racing,61.0,7.8,E
Dungeons,PC,Strategy,65.0,4.6,M
Little League World Series Baseball 2008,Wii,Sports,70.0,8,E
Winter Stars,X360,Sports,46.0,6.5,E
Bladestorm: The Hundred Years' War,X360,Action,63.0,6.8,T
Burnout Paradise: The Ultimate Box,PC,Racing,87.0,7.5,E10+
Forever Kingdom,PS2,Role-Playing,64.0,7.8,T
Altered Beast: Guardian of the Realms,GBA,Action,63.0,4.8,T
The Legend of Heroes: A Tear of Vermillion,PSP,Role-Playing,68.0,7.7,T
Raven Squad: Operation Hidden Dagger,X360,Shooter,38.0,3.5,T
Age of Empires II: The Age of Kings,PC,Strategy,92.0,9,T
Family Party: 30 Great Games,Wii,Misc,42.0,1,E10+
Shining Tears,PS2,Role-Playing,61.0,6.5,T
MotoGP,XB,Racing,84.0,8.4,E
Scaler,PS2,Platform,70.0,8.6,E
Halo 2,PC,Shooter,72.0,5.6,M
Gradius V,PS2,Shooter,82.0,8.5,T
Medal of Honor: Vanguard,Wii,Shooter,56.0,7,T
Beaterator,PSP,Misc,80.0,7.8,E
Arcania: Gothic 4,X360,Role-Playing,64.0,5.2,T
Psychonauts,PS2,Platform,86.0,8.7,T
Code Lyoko: Quest for Infinity,Wii,Action,58.0,8.5,E10+
Digimon Rumble Arena 2,PS2,Fighting,63.0,7.3,T
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,Action,44.0,5.5,T
Ribbit King,PS2,Sports,58.0,6.5,E
Alien Hominid,GC,Shooter,78.0,8.5,T
Rygar: The Battle of Argus,Wii,Action,52.0,7,T
Ninja Gaiden Black,XB,Action,94.0,8.7,M
Touch Detective,DS,Adventure,60.0,6.8,E10+
Trivial Pursuit unhinged,XB,Misc,58.0,8,T
NCAA March Madness 08,PS3,Sports,67.0,3.8,E
InuYasha: Secret of the Divine Jewel,DS,Role-Playing,46.0,7.6,E10+
Bloody Roar 4,PS2,Fighting,59.0,8.6,M
Atari Classics Evolved,PSP,Misc,64.0,6,E
I-Ninja,GC,Platform,77.0,7.6,T
Steins;Gate 0,PSV,Adventure,86.0,9.3,M
Football Manager 2017,PC,Simulation,81.0,4.3,E
Wild ARMs: Alter Code F,PS2,Role-Playing,73.0,8.3,T
Army Corps of Hell,PSV,Action,57.0,6.6,M
Shrek SuperSlam,XB,Action,71.0,9.3,E10+
Ultimate Mortal Kombat,DS,Fighting,73.0,8.6,M
Total Overdose: A Gunslinger's Tale in Mexico,PS2,Shooter,71.0,9,M
Metal Slug X,PS,Shooter,85.0,8.8,T
Romance of the Three Kingdoms X,PS2,Strategy,71.0,8.5,T
Prinny: Can I Really Be the Hero?,PSP,Platform,72.0,7,T
GripShift,PSP,Racing,70.0,8.7,E
Fighting Fantasy: The Warlock of Firetop Mountain,DS,Role-Playing,45.0,8.1,T
Beowulf: The Game,PSP,Action,44.0,5.4,M
Skies of Arcadia,DC,Role-Playing,93.0,9.4,T
NASCAR: Dirt to Daytona,GC,Racing,85.0,7.3,E
Road Trip,PS2,Racing,80.0,9,E
Jimmie Johnson's Anything With an Engine,X360,Racing,65.0,8.8,E10+
echochrome,PSP,Puzzle,79.0,7.7,E
Project Eden,PS2,Action,71.0,7.8,T
Riviera: The Promised Land,PSP,Role-Playing,68.0,7.7,T
Digimon All-Star Rumble,PS3,Fighting,49.0,5.8,E10+
Driver: Renegade,3DS,Racing,48.0,5,M
Yaiba: Ninja Gaiden Z,PS3,Action,43.0,4.5,M
Castlevania: Lords of Shadow 2,X360,Action,70.0,7.8,M
Ghosthunter,PS2,Action,69.0,8.7,T
Shadow of Destiny,PSP,Adventure,54.0,8.2,T
Mimana Iyar Chronicle,PSP,Role-Playing,45.0,5.8,T
Michael Jackson: The Experience,PSV,Misc,57.0,5.8,E10+
Def Jam Fight For NY: The Takeover,PSP,Action,79.0,8.2,M
Tom Clancy's EndWar,DS,Strategy,69.0,5.8,T
JASF: Jane's Advanced Strike Fighters,X360,Simulation,45.0,4.5,T
Astro Boy: Omega Factor,GBA,Action,85.0,8.6,E
Disgaea Infinite,PSP,Adventure,64.0,4.4,T
Phantom Brave: The Hermuda Triangle,PSP,Role-Playing,65.0,7.3,T
Fullmetal Alchemist: Dual Sympathy,DS,Role-Playing,58.0,7.3,T
Lock's Quest,DS,Strategy,80.0,8.7,E
Rugby 2005,PS2,Sports,71.0,8.6,E
Pokemon Rumble World,3DS,Action,58.0,6.4,E10+
Spectral Force Genesis,DS,Role-Playing,46.0,7,T
Last Rebellion,PS3,Role-Playing,44.0,4.6,T
DriveClub VR,PS4,Racing,67.0,7.4,E
Quantum Theory,X360,Shooter,37.0,3.6,M
Tornado Outbreak,PS3,Action,69.0,7.6,E10+
Justice League Heroes,DS,Role-Playing,43.0,5.7,E10+
Space Invaders Extreme,PSP,Shooter,84.0,6.8,E
Mystic Heroes,GC,Action,67.0,8.5,T
Zoids Assault,X360,Strategy,46.0,7.3,T
Arslan: The Warriors of Legend,PS4,Action,69.0,6.6,T
Freestyle Metal X,PS2,Racing,67.0,8.3,T
Dark Angel: Vampire Apocalypse,PS2,Role-Playing,53.0,5.6,T
Damnation,PS3,Shooter,36.0,2.8,M
Supreme Commander,X360,Strategy,56.0,5.7,E10+
Transworld Snowboarding,XB,Sports,74.0,9.2,T
World Soccer Winning Eleven 8 International,XB,Sports,90.0,8.4,E
Sniper Elite,XB,Shooter,77.0,8.5,M
Mahjong Cub3D,3DS,Puzzle,67.0,5.3,E
Test Drive: Eve of Destruction,XB,Racing,72.0,8.7,T
Blazblue: Continuum Shift Extend,PS3,Fighting,73.0,7.5,T
Crimson Sea,XB,Action,78.0,8.2,T
Red Bull BC One,DS,Misc,48.0,5.3,E
The Weakest Link,PS,Misc,63.0,7.2,E
Viewtiful Joe: Red Hot Rumble,PSP,Action,63.0,6.3,T
Wolfenstein: The Old Blood,PC,Action,76.0,7.6,M
GRID Autosport,X360,Racing,75.0,6,E
Ikaruga,GC,Shooter,85.0,8.5,E
The Suffering: Ties That Bind,XB,Action,76.0,9.1,M
Nobunaga's Ambition: Iron Triangle,PS2,Strategy,76.0,8,E10+
The Mummy: Tomb of the Dragon Emperor,Wii,Action,39.0,6.4,T
Knights in the Nightmare,PSP,Role-Playing,75.0,7.7,T
Terraria,3DS,Action,71.0,7.1,T
Digimon World 4,GC,Role-Playing,55.0,8.1,E
Spectral Force 3,X360,Role-Playing,59.0,7.5,T
Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,Action,68.0,8,E10+
The Ant Bully,Wii,Platform,45.0,1.4,E10+
Risen 3: Titan Lords,PC,Role-Playing,65.0,5.7,M
Battle Fantasia,X360,Fighting,71.0,6.6,T
Karaoke Revolution,XB,Misc,80.0,8.5,E
Fire Pro Wrestling Returns,PS2,Sports,78.0,8.5,T
Obscure: The Aftermath,PSP,Action,66.0,8.2,M
Jimmy Neutron: Boy Genius,GC,Platform,42.0,5.1,E
Henry Hatsworth in the Puzzling Adventure,DS,Puzzle,82.0,8,E
Rollcage Stage II,PS,Racing,85.0,8.9,E
Samurai Warriors 2: Xtreme Legends,PS2,Action,50.0,8,T
Spider-Man: Edge of Time,Wii,Action,62.0,5.2,T
Jumper: Griffin's Story,Wii,Action,28.0,2.5,T
Forgotten Realms: Demon Stone,XB,Action,72.0,6.5,T
Rock Band 3,DS,Misc,79.0,5.5,E10+
LEGO Star Wars II: The Original Trilogy,GBA,Action,55.0,7,E
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,Adventure,65.0,7.3,E10+
Top Gear Rally,GBA,Racing,78.0,7.6,E
Red Faction: Armageddon,PC,Shooter,75.0,6.7,M
BIT.TRIP COMPLETE,Wii,Misc,84.0,8.7,E
Rugby 15,XOne,Sports,20.0,3.1,E
XIII,GC,Shooter,73.0,7.7,M
Data East Arcade Classics,Wii,Misc,56.0,8.2,T
Wizardry: Tale of the Forsaken Land,PS2,Role-Playing,70.0,7.5,T
ShellShock 2: Blood Trails,X360,Shooter,30.0,5.9,M
F.E.A.R. Files,X360,Shooter,66.0,7.1,M
The Smurfs 2,WiiU,Platform,42.0,5.6,E
Lara Croft and the Temple of Osiris,PS4,Action,74.0,6.7,T
The Sims 2: Apartment Life,PC,Simulation,75.0,7.7,T
Killer7,PS2,Action,70.0,8.1,M
Age of Mythology,PC,Strategy,89.0,8.9,T
Astro Boy,PS2,Action,54.0,6.9,E
Puss in Boots,PS3,Action,70.0,7,E10+
Monster House,GBA,Adventure,69.0,9,E
Cloudy With a Chance of Meatballs,X360,Platform,62.0,6.5,E
MetropolisMania,PS2,Strategy,63.0,7.1,T
NCAA Football 08,XB,Sports,82.0,8.1,E
Ephemeral Fantasia,PS2,Role-Playing,48.0,6.3,T
1 vs. 100,DS,Misc,38.0,3.2,E
Counter-Strike: Source,PC,Shooter,88.0,8.9,M
Gray Matter,PC,Adventure,72.0,7.7,T
America's Army: True Soldiers,X360,Shooter,43.0,6.7,T
Raiden Fighters Aces,X360,Shooter,73.0,7.5,E10+
NASCAR The Game: Inside Line,PS3,Racing,76.0,4.5,E
Star Wars: Empire at War,PC,Strategy,79.0,8.4,T
BlazBlue Central Fiction,PS4,Fighting,85.0,7.6,T
Sega GT Online,XB,Racing,72.0,9.2,T
Knights in the Nightmare,DS,Role-Playing,76.0,8.6,T
Marvel Nemesis: Rise of the Imperfects,DS,Fighting,34.0,6.5,E10+
Nano Assault,3DS,Shooter,75.0,7.7,E10+
Captain America: Super Soldier,3DS,Action,51.0,5,T
Onimusha Tactics,GBA,Strategy,64.0,8.7,T
Bomberman Jetters,GC,Puzzle,70.0,7.9,E
TOCA Race Driver 3,PS2,Racing,82.0,7.2,E10+
Mad Dog McCree: Gunslinger Pack,Wii,Shooter,31.0,5,T
How to Train Your Dragon 2,WiiU,Adventure,47.0,4.9,E10+
Blacksite: Area 51,PS3,Shooter,56.0,6.3,T
Disney's Donald Duck: Goin' Quackers,PS2,Platform,73.0,7.3,E
Ultimate Brain Games,GBA,Misc,80.0,8.3,E
Exit,PSP,Puzzle,77.0,7.7,E
Harvey Birdman: Attorney at Law,Wii,Adventure,60.0,7.8,T
Aliens versus Predator: Extinction,XB,Strategy,64.0,7.7,T
Bejeweled 3,PC,Puzzle,82.0,8.1,E
RTX Red Rock,PS2,Shooter,49.0,5,T
FIFA Street 2,XB,Sports,63.0,7.1,E
Smart Bomb,PSP,Puzzle,45.0,5.4,E10+
Shining Force: Resurrection of the Dark Dragon,GBA,Role-Playing,77.0,8.8,T
Shining Soul II,GBA,Role-Playing,74.0,8.3,E
The Golf Club,PS4,Sports,66.0,6.3,E
Hello Kitty: Roller Rescue,GC,Action,64.0,6.8,E
Metal Slug Advance,GBA,Shooter,79.0,8.3,T
Pac-Man World Rally,GC,Racing,57.0,7.8,E
Blazing Angels: Squadrons of WWII,XB,Simulation,69.0,6.8,T
God Eater Resurrection,PS4,Action,70.0,7.8,T
NHL 2K7,X360,Sports,78.0,7.9,E10+
Miami Nights: Singles in the City,DS,Simulation,48.0,7.1,T
Shovel Knight,PS4,Platform,90.0,7.6,E
Strider 2,PS,Platform,69.0,8.1,E
Invizimals: The Alliance,PSV,Action,69.0,6.8,E10+
Death Jr. and the Science Fair of Doom,DS,Platform,47.0,7.5,E10+
Shin Megami Tensei: Digital Devil Saga 2,PS2,Role-Playing,82.0,7.9,M
Pro Evolution Soccer 2013,PC,Sports,80.0,6.9,E
Battleborn,PC,Shooter,69.0,6.9,T
Agatha Christie: Evil Under the Sun,Wii,Adventure,46.0,7.3,T
Don King Boxing,DS,Sports,71.0,7.8,T
Grand Prix Challenge,PS2,Racing,76.0,9.2,E
FIFA Soccer 2005,GBA,Sports,75.0,7.8,E
ShellShock 2: Blood Trails,PS3,Shooter,35.0,4.8,M
Mega Man Legacy Collection,PS4,Platform,77.0,6.1,E
Knights Contract,PS3,Action,51.0,6,M
NHL 06,GC,Sports,78.0,9.3,E10+
State of Emergency 2,PS2,Shooter,44.0,5.8,M
Fatal Frame III: The Tormented,PS2,Action,78.0,8.9,M
Seven Samurai 20XX,PS2,Action,52.0,7,T
Adventure Time: The Secret of the Nameless Kingdom,3DS,Action,65.0,5.6,E10+
Risen 3: Titan Lords,PS3,Role-Playing,36.0,3.7,M
Tornado Outbreak,X360,Action,62.0,8,E10+
Ninjabread Man,Wii,Action,20.0,1.7,E
Tom Clancy's Splinter Cell: Pandora Tomorrow,GC,Action,78.0,8,T
Battlefield 2,PC,Shooter,91.0,8.4,T
Swingerz Golf,GC,Sports,72.0,9.3,E
Titanfall 2,PC,Shooter,85.0,8,M
Persona 4: Arena Ultimax,X360,Fighting,85.0,7.4,T
Supremacy MMA,X360,Fighting,49.0,6.2,M
The King of Fighters 2006,PS2,Fighting,66.0,8.6,T
Nobunaga's Ambition: Rise to Power,PS2,Strategy,70.0,8.8,T
FIFA Soccer 2003,GC,Sports,86.0,7.8,E
Major League Baseball 2K11,PC,Sports,74.0,5.9,E
The Italian Job,XB,Racing,54.0,5.8,T
Smuggler's Run: Warzones,GC,Misc,79.0,6.9,T
